id,alias,name
Q49088,Columbia College,Columbia University
Q49088,Colombia university,Columbia University
Q49088,Columbia (university),Columbia University
Q49088,Columbia U,Columbia University
Q49088,Columbia Univ.,Columbia University
Q49088,Columbia university,Columbia University
Q49088,Columbia University in New York,Columbia University
Q49088,Columbia University in the City of New York,Columbia University
Q49088,columbia.edu,Columbia University
Q49088,King's College of New York,Columbia University
Q62378,"Tower of London (London, England)",Tower of London
Q62378,The Tower,Tower of London
Q62378,The Tower of London,Tower of London
Q62378,Her Majesty's Royal Palace and Fortress,Tower of London
Q62378,His Majesty's Royal Palace and Fortress,Tower of London
Q49208,risd,Rhode Island School of Design
Q49208,RISD,Rhode Island School of Design
Q49208,RIZ-dee,Rhode Island School of Design
Q49208,rizdee,Rhode Island School of Design
Q116546,Earthsea,Earthsea series
Q116546,Earthsea Cycle,Earthsea series
Q160082,Booker Prize for Fiction,Booker Prize
Q160082,Booker-McConnell Prize,Booker Prize
Q160082,Man Booker Prize,Booker Prize
Q160082,Man Booker Prize for Fiction,Booker Prize
Q160082,The Booker Prize,Booker Prize
Q170495,Topkapı Palace Museum,Topkapı Palace
Q170495,porco demone,Topkapı Palace
Q170495,Topkapi,Topkapı Palace
Q170495,Topkapi Museum,Topkapı Palace
Q170495,Topkapi Palace Museum,Topkapı Palace
Q170495,Topkapı,Topkapı Palace
Q170495,Topkapı Museum,Topkapı Palace
Q162062,Torah,Pentateuch
Q169031,gloves,glove
Q181264,Mycenaean,Mycenaean Greece
Q181264,Mycenaean civilisation,Mycenaean Greece
Q181264,Mycenaean civilization,Mycenaean Greece
Q181264,Mycenaean culture,Mycenaean Greece
Q181264,Mycenaean age,Mycenaean Greece
Q181264,Mycenaean era,Mycenaean Greece
Q181264,Mycenaean period,Mycenaean Greece
Q181264,Mycenaeans,Mycenaean Greece
Q217450,"Treaty of Paris, 1783",Treaty of Paris (1783)
Q217450,Treaty of Paris,Treaty of Paris (1783)
Q217450,Treaty of Paris of 1783,Treaty of Paris (1783)
Q274167,Exorcist,The Exorcist
Q274167,The Exorcist: Director's Cut,The Exorcist
Q202311,Roman and Byzantine Egypt,Roman Egypt
Q202311,Roman province of Egypt,Roman Egypt
Q355522,Addison Mitchell McConnell III,Mitch McConnell
Q355522,Addison Mitchell McConnell Jr.,Mitch McConnell
Q355522,"Addison Mitchell McConnell, Jr.",Mitch McConnell
Q355522,Addison Mitchell McConnell,Mitch McConnell
Q355522,Mitchell McConnell,Mitch McConnell
Q495980,Bong Joon Ho,Bong Joon-ho
Q495980,Bong Jun-ho,Bong Joon-ho
Q495980,Joon-ho Bong,Bong Joon-ho
Q495980,"Pong, Chun-ho",Bong Joon-ho
Q713750,BRD,West Germany
Q713750,BR Dtld.,West Germany
Q713750,Federal Republic of Germany (1949–1990),West Germany
Q713750,FRG,West Germany
Q713750,history of West Germany from 1949 to 1990,West Germany
Q713750,West-Deutschland,West Germany
Q713750,Westdeutschland,West Germany
Q725946,Bodyguard,The Bodyguard
Q744089,ATP,Association of Tennis Professionals
Q999222,Earth's Children,Earth's Children hexalogy
Q1159065,Daniel Francis Fouts,Dan Fouts
Q1318338,King De De De,King Dedede
Q1798592,Cloud,Cloud Strife
Q1800888,"Ophelia, Fiktive Gestalt",Ophelia
Q3178415,Summer Youth Olympics,Summer Youth Olympic Games
Q16587531,spud,potato
Q106582931,Ojing-eo geim,Squid Game
Q106582931,Ojingeo Geim,Squid Game
Q106582931,Round Six,Squid Game
Q730,Dutch Guiana,Suriname
Q730,sr,Suriname
Q730,Surinam,Suriname
Q730,SUR,Suriname
Q730,Republic of Surinam,Suriname
Q730,Republic of Suriname,Suriname
Q730,Surrinam,Suriname
Q779,CT,Connecticut
Q779,Connecticut,Connecticut
Q779,Conn.,Connecticut
Q779,"Connecticut, United States",Connecticut
Q779,Conneticut,Connecticut
Q779,State of Connecticut,Connecticut
Q779,The Constitution State,Connecticut
Q779,US-CT,Connecticut
Q779,Constitution State,Connecticut
Q779,5th State,Connecticut
Q779,Connecticut (state),Connecticut
Q779,Connecticut (U.S. state),Connecticut
Q779,Connecticut state,Connecticut
Q779,"Connecticut, U.S.",Connecticut
Q779,"CT, USA",Connecticut
Q779,The Nutmeg State,Connecticut
Q571,books,book
Q29552,Democratic Party (United States),Democratic Party
Q29552,Democratic Party of the United States,Democratic Party
Q29552,U.S. Democratic Party,Democratic Party
Q29552,United States Democratic Party,Democratic Party
Q29552,US Democratic Party,Democratic Party
Q29552,Democrat,Democratic Party
Q29552,The Democrats,Democratic Party
Q29552,Dems,Democratic Party
Q29552,Democrats,Democratic Party
Q858,Syrian Arab Republic,Syria
Q858,SYR,Syria
Q858,sy,Syria
Q858,ISO 3166-1:SY,Syria
Q2,Planet Earth,Earth
Q2,World,Earth
Q2,Mother Earth,Earth
Q2,The Blue Planet,Earth
Q5513,Baykal,Lake Baikal
Q5513,Baikal,Lake Baikal
Q5513,Baikal Sea,Lake Baikal
Q1344,lyric drama,opera
Q1344,European opera,opera
Q1344,Western classical opera,opera
Q1537,"Wisconsin, United States",Wisconsin
Q1537,WI,Wisconsin
Q1537,Badger State,Wisconsin
Q1537,State of Wisconsin,Wisconsin
Q1537,US-WI,Wisconsin
Q1537,Wis.,Wisconsin
Q35064,Mary Westmacott,Agatha Christie
Q35064,Agatha Mary Clarissa Christie,Agatha Christie
Q35064,Agatha Mary Clarissa Mallowan,Agatha Christie
Q35064,Agatha Mary Clarissa Miller,Agatha Christie
Q35064,Dame Agatha (Mary Clarissa) Christie,Agatha Christie
Q35064,Agatha Christie Mallowa,Agatha Christie
Q40185,Divina Comedia,The Divine Comedy
Q40185,Commedia,The Divine Comedy
Q40185,Divina Commedia,The Divine Comedy
Q40185,Comedìa,The Divine Comedy
Q43361,Sorcerer's Stone,Harry Potter and the Philosopher's Stone
Q43361,Harry Potter and the Sorcerer's Stone,Harry Potter and the Philosopher's Stone
Q43361,first Harry Potter book,Harry Potter and the Philosopher's Stone
Q10285,Coliseum,Colosseum
Q10285,Roman Colosseum,Colosseum
Q10285,Amphitheatrum Flavium,Colosseum
Q10285,Flavian Amphitheater,Colosseum
Q10285,Flavian Amphitheatre,Colosseum
Q10285,Flavius amphitheatre,Colosseum
Q10285,Roman Coliseum,Colosseum
Q10288,The Parthenon,Parthenon
Q10288,Pathenonas,Parthenon
Q11268,Congress,United States Congress
Q11268,American Congress,United States Congress
Q11268,American legislature,United States Congress
Q11268,Congress of the United States,United States Congress
Q11268,Legislature of the United States,United States Congress
Q11268,U.S. Congress,United States Congress
Q11268,United states legislative branch,United States Congress
Q11268,US Congress,United States Congress
Q82708,C of E,Church of England
Q82708,Church of England -- Establishment and disestablishment -- Wales -- Early works to 1800,Church of England
Q82708,Church of England -- History,Church of England
Q82708,Church of England -- History -- 18th century -- Early works to 1800,Church of England
Q82708,Church of England -- Prayers and devotions -- Welsh -- Early works to 1800,Church of England
Q60186,shooting star,meteorite
Q12199,HIV/AIDS,AIDS
Q12199,acquired immune deficiency syndrome,AIDS
Q12199,acquired immunodeficiency syndrome,AIDS
Q12199,gay-related immune deficiency,AIDS
Q153562,Opera house,opera house
Q123737,Emmy Awards,Emmy Award
Q123737,Emmys,Emmy Award
Q183492,Margaret Eleanor Atwood,Margaret Atwood
Q183492,Marqaret Etvud,Margaret Atwood
Q26876,Taylor Alison Swift,Taylor Swift
Q230791,Scotland,Kingdom of Scotland
Q230791,The Kingdom of Scotland,Kingdom of Scotland
Q320531,Pope Stephanus III,Stephen III
Q320531,Pope Stephen III,Stephen III
Q320531,Stephanus III,Stephen III
Q320531,Stephanus IV,Stephen III
Q478151,Mortal Instruments,The Mortal Instruments
Q534739,"Tree and Leaf: including the poem ""Mythopoeia""",Tree and Leaf
Q842606,Cesar,Roman emperor
Q842606,Emperor of Rome,Roman emperor
Q1520855,Mt. Blackburn,Mount Blackburn
Q3107329,Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy
Q3107329,H2G2,The Hitchhiker's Guide to the Galaxy
Q3107329,HG2G,The Hitchhiker's Guide to the Galaxy
Q3107329,HHGTTG,The Hitchhiker's Guide to the Galaxy
Q16836317,ATL UTD FC,Atlanta United FC
Q16836317,Atlanta United,Atlanta United FC
Q16836317,ATL United,Atlanta United FC
Q16836317,ATL United FC,Atlanta United FC
Q16836317,ATL UTD,Atlanta United FC
Q3274161,Chrono,Crono
Q5887360,Guardians of the Galaxy Vol. 1,Guardians of the Galaxy
Q5887360,GotG 1,Guardians of the Galaxy
Q5887360,Guardians of the Galaxy Volume 1,Guardians of the Galaxy
Q8991894,Akumpo,Giannis Antetokounmpo
Q8991894,Giannis Adetokunbo,Giannis Antetokounmpo
Q8991894,Giannis Sina Ougko Antetokounmpo,Giannis Antetokounmpo
Q8991894,Giannis Sina Ugo Antetokounmpo,Giannis Antetokounmpo
Q8991894,Greek Freak,Giannis Antetokounmpo
Q8991894,Yannis Antetokounmpo,Giannis Antetokounmpo
Q8991894,Anteto,Giannis Antetokounmpo
Q36,Republic of Poland,Poland
Q597,Lisboa,Lisbon
Q889,Islamic Emirate of Afghanistan,Afghanistan
Q889,Affghanistan,Afghanistan
Q889,Afghania,Afghanistan
Q889,Affghanisthan,Afghanistan
Q889,Affghaunistan,Afghanistan
Q889,Afghanisthan,Afghanistan
Q889,Afghaunistan,Afghanistan
Q889,Afghaunistaun,Afghanistan
Q1048,Divine Julius,Julius Caesar
Q1000,ga,Gabon
Q1000,GAB,Gabon
Q1000,🇬🇦,Gabon
Q1000,Gabonese Republic,Gabon
Q1000,Republique Gabonaise,Gabon
Q1000,République Gabonaise,Gabon
Q1218,Aelia Capitolina,Jerusalem
Q1218,Al-Quds,Jerusalem
Q1218,Yerushalayim,Jerusalem
Q1218,J'lem,Jerusalem
Q7561,snowfall,snow
Q7561,snowfalls,snow
Q8663,War to Resist US Aggression and Aid Korea,Korean War
Q11764,The Iron Age,Iron Age
Q12551,Hundred Years War,Hundred Years' War
Q1731,Elbflorenz,Dresden
Q1731,Drezda,Dresden
Q3772,Tarantino,Quentin Tarantino
Q3772,Quentin Jerome Tarantino,Quentin Tarantino
Q12560,Ottoman State,Ottoman Empire
Q12560,Turkish Empire,Ottoman Empire
Q12560,Sublime Ottoman State,Ottoman Empire
Q15228,Lord of the Rings,The Lord of the Rings
Q15228,LotR,The Lord of the Rings
Q15228,TLotR,The Lord of the Rings
Q38104,Physics Nobel Prize,Nobel Prize in Physics
Q39061,Boreal Hemisphere,Northern Hemisphere
Q45529,apparition,ghost
Q45529,phantom,ghost
Q45529,👻,ghost
Q45529,ghosts,ghost
Q45529,phantasm,ghost
Q45529,Arvoh,ghost
Q83063,KLCC Tower,Petronas Towers
Q83063,KLCC Twin Towers,Petronas Towers
Q83063,Menara Berkembar Petronas,Petronas Towers
Q83063,Petronas Twin Towers,Petronas Towers
Q83063,The Petronas Towers,Petronas Towers
Q133151,Prince of Darkness,Ozzy Osbourne
Q133151,Ozzy,Ozzy Osbourne
Q133151,John Osbourne,Ozzy Osbourne
Q133151,"John Michael ""Ozzy"" Osbourne",Ozzy Osbourne
Q133151,John Michael Osbourne,Ozzy Osbourne
Q133151,The Prince of Darkness,Ozzy Osbourne
Q155079,"Missy ""Misdemeanor"" Elliott",Missy Elliott
Q155079,Melissa A. Elliott,Missy Elliott
Q155079,Melissa Arnette Elliott,Missy Elliott
Q155079,Misdemeanor Of Sista,Missy Elliott
Q170470,Edward V,Edward V of England
Q170470,"Edward V Plantagenet, King of England",Edward V of England
Q179191,Rock Hall,Rock and Roll Hall of Fame
Q179191,Rock & Roll Hall of Fame,Rock and Roll Hall of Fame
Q179191,Rock and Roll Hall of Fame and Museum,Rock and Roll Hall of Fame
Q179191,rockhall.com,Rock and Roll Hall of Fame
Q179191,RRHOF,Rock and Roll Hall of Fame
Q179808,Golden Palm,Palme d'Or
Q186341,Shining,The Shining
Q214648,Shimshon,Samson
Q229375,Linda Marie Ronstadt,Linda Ronstadt
Q327591,independent,independent politician
Q327591,independent candidate,independent politician
Q327591,independent member,independent politician
Q327591,non-partisan politician,independent politician
Q327591,nonpartisan politician,independent politician
Q373096,HTTYD,How to Train Your Dragon
Q462925,Randall Eugene Moss,Randy Moss
Q462925,Randy Gene Moss,Randy Moss
Q523076,"Little Women, or, Meg, Jo, Beth, and Amy",Little Women
Q523076,"Meg, Jo, Beth, and Amy",Little Women
Q574583,Hunger Games: Catching Fire,The Hunger Games: Catching Fire
Q1109032,American college football,college football
Q1109032,NCAA football,college football
Q1196645,Canadian,Canadians
Q1196645,Canadian people,Canadians
Q1196645,Canucks,Canadians
Q1250520,Pokedex,Pokédex
Q1939211,MSU,Mississippi State University
Q1939211,Mississippi State,Mississippi State University
Q1939211,Agricultural and Mechanical College of the State of Mississippi,Mississippi State University
Q1939211,Miss State,Mississippi State University
Q1939211,Miss. State,Mississippi State University
Q1939211,Mississippi A&M,Mississippi State University
Q1939211,Mississippi Agricultural & Mechanical College,Mississippi State University
Q1939211,Mississippi Agricultural and Mechanical College,Mississippi State University
Q1939211,Mississippi State College,Mississippi State University
Q1939211,Mississippi State U,Mississippi State University
Q1939211,Mississippi State University of Agriculture and Applied Science,Mississippi State University
Q1939211,The Agricultural and Mechanical College of the State of Mississippi,Mississippi State University
Q1939211,The Mississippi State University of Agriculture and Applied Science,Mississippi State University
Q1939211,msstate.edu,Mississippi State University
Q2636724,Alamo,Alamo Mission in San Antonio
Q2636724,The Alamo,Alamo Mission in San Antonio
Q2636724,Alamo Mission,Alamo Mission in San Antonio
Q2636724,Mission San Antonio de Valero,Alamo Mission in San Antonio
Q2636724,San Antonio de Valero Mission,Alamo Mission in San Antonio
Q20810369,Brandon Anderson,Anderson .Paak
Q20810369,Brandon Paak Anderson,Anderson .Paak
Q20810369,Breezy Lovejoy,Anderson .Paak
Q20810369,Cheeky Andy,Anderson .Paak
Q17,Nihon,Japan
Q17,Nihon-koku,Japan
Q17,Nippon-koku,Japan
Q17,State of Japan,Japan
Q17,Jap,Japan
Q17,JAP,Japan
Q17,JP,Japan
Q17,jp,Japan
Q17,JA,Japan
Q17,JPN,Japan
Q17,Ja,Japan
Q17,Land of the Rising Sun,Japan
Q17,Nippon,Japan
Q17,Iapan,Japan
Q17,Iapon,Japan
Q17,Land of Rising Sun,Japan
Q237,Papal State,Vatican City
Q237,State of Vatican City,Vatican City
Q237,Stato della Città del Vaticano,Vatican City
Q237,Status Civitatis Vaticanae,Vatican City
Q237,The Vatican,Vatican City
Q237,Vatican City State,Vatican City
Q237,vat,Vatican City
Q237,va,Vatican City
Q237,Vatican,Vatican City
Q237,Città del Vaticano,Vatican City
Q237,Civitas Vaticana,Vatican City
Q1092,Star Trek franchise,Star Trek
Q1092,StarTrek,Star Trek
Q1408,Jersey,New Jersey
Q1408,"New Jersey, United States",New Jersey
Q1408,NJ,New Jersey
Q1408,Garden State,New Jersey
Q1408,N.J.,New Jersey
Q1408,State of New Jersey,New Jersey
Q1408,US-NJ,New Jersey
Q1408,Iersey,New Jersey
Q1408,New Iersey,New Jersey
Q1408,the Garden State,New Jersey
Q1408,the State of New Jersey,New Jersey
Q423,kp,North Korea
Q423,PRK,North Korea
Q423,Democratic People's Republic of Korea,North Korea
Q423,DPR Korea,North Korea
Q423,DPRK,North Korea
Q423,N. Korea,North Korea
Q1860,English language,English
Q1860,English (language),English
Q1860,The English language,English
Q1860,English the Global Language,English
Q1860,English-language,English
Q1413,Nero Claudius Drusus Germanicus,Nero
Q1413,Emperor of Rome Nero,Nero
Q1413,Nero Claudius Caesar Augustus Germanicus,Nero
Q1413,Nero Claudius Caesar Drusus Germanicus,Nero
Q1413,Nero Claudius Drusus Germanicus Caesar,Nero
Q5859,Chichén Itzá,Chichen Itza
Q10676,MD,Sega Genesis
Q10676,Mega Drive,Sega Genesis
Q10676,SEGA Genesis,Sega Genesis
Q10676,Sega MD,Sega Genesis
Q10676,SEGA MD,Sega Genesis
Q10676,SEGA Mega Drive,Sega Genesis
Q10676,SG,Sega Genesis
Q10676,SMD,Sega Genesis
Q12154,King Tut,Tutankhamun
Q12154,Tutankhamen,Tutankhamun
Q12154,Tutankhaten,Tutankhamun
Q12154,Tutenkhamen,Tutankhamun
Q12154,Tutenkhamon,Tutankhamun
Q13317,yoghurt,yogurt
Q13317,zabadi,yogurt
Q42581,Keira Christina Knightley,Keira Knightley
Q42581,Keira Christina Righton,Keira Knightley
Q44200,William McCarty,Billy the Kid
Q44200,Henry Antrim,Billy the Kid
Q44200,Henry McCarty,Billy the Kid
Q44200,Kid Antrim,Billy the Kid
Q44200,William Bonney,Billy the Kid
Q44200,William H. Bonney,Billy the Kid
Q44200,William Henry McCarty,Billy the Kid
Q44200,Patrick Henry McCarthy,Billy the Kid
Q44200,William Henry Bonney,Billy the Kid
Q47231,Ulysses,Odysseus
Q50868,Ancient Egyptian,Egyptian
Q50868,ancient Egyptian language,Egyptian
Q50868,Egyptian (ancient),Egyptian
Q50868,Egyptian language,Egyptian
Q50868,Egyptian-Coptic,Egyptian
Q60140,Asian subcontinent,Indian subcontinent
Q60140,South Asian subcontinent,Indian subcontinent
Q60140,Subcontinent,Indian subcontinent
Q80817,Order of the Phoenix,Harry Potter and the Order of the Phoenix
Q80817,Harry Potter 5,Harry Potter and the Order of the Phoenix
Q80817,Harry Potter V,Harry Potter and the Order of the Phoenix
Q83162,ANC,African National Congress
Q83162,SANNC,African National Congress
Q133346,edge,border
Q133346,boundary,border
Q133346,frontier,border
Q133346,ends,border
Q189760,vote,voting
Q189760,poll,voting
Q191764,Red Khmers,Khmer Rouge
Q170583,First Impressions,Pride and Prejudice
Q170583,Pride & Prejudice,Pride and Prejudice
Q179021,Alchemist,The Alchemist
Q206414,Principatus Romanus,Principate
Q206414,the Principate,Principate
Q206414,Roman Principate,Principate
Q212428,Tong King Gulf,Gulf of Tonkin
Q212533,The Dead,Grateful Dead
Q212533,The Grateful Dead,Grateful Dead
Q214917,scriptwriter,playwright
Q214917,dramatist,playwright
Q214917,playwrite,playwright
Q230186,Pan Am Games,Pan American Games
Q241598,"Alamo, CA",Alamo
Q241598,"Alamo, California",Alamo
Q308918,Tale of Two Cities,A Tale of Two Cities
Q312570,Levardis Burton,LeVar Burton
Q312570,Levardis Burton Jr.,LeVar Burton
Q312570,Levardis Robert Martyn Burton Jr.,LeVar Burton
Q312570,"Levardis Robert Martyn Burton, Jr.",LeVar Burton
Q357546,Adirondacks,Adirondack Mountains
Q362264,Cyclone,Cy Young
Q362264,Dent Young,Cy Young
Q362264,"Denton True ""Cy"" Young",Cy Young
Q520296,John E. Prine,John Prine
Q520296,John Edward Prine,John Prine
Q534851,drive,home run
Q534851,jack,home run
Q534851,dinger,home run
Q534851,HR,home run
Q534851,shot,home run
Q534851,blast,home run
Q534851,bomb,home run
Q534851,homer,home run
Q534851,homerun,home run
Q534851,big fly,home run
Q534851,cannon shot,home run
Q534851,circuit clout,home run
Q534851,deep fly,home run
Q534851,four-bagger,home run
Q534851,four-base hit,home run
Q534851,going yard,home run
Q534851,goner,home run
Q534851,leaving the yard,home run
Q534851,long ball,home run
Q534851,Moon shot,home run
Q534851,over the wall,home run
Q534851,round tripper,home run
Q534851,Ruthian blast,home run
Q534851,tater,home run
Q534851,touch 'em all,home run
Q534851,wallop,home run
Q534851,went deep,home run
Q534851,yardwork,home run
Q10862660,Dennis Schroeder,Dennis Schröder
Q10862660,Dennis Mike Schröder,Dennis Schröder
Q10862660,Dennis Schroder,Dennis Schröder
Q17386413,Silvia Moreno Garcia,Silvia Moreno-Garcia
Q742226,O Cemitério,Pet Sematary
Q839596,Count of Monte Cristo,The Count of Monte Cristo
Q946997,Babylonian language,Babylonian
Q1097511,JJ Watt,J. J. Watt
Q1097511,Justin James Watt,J. J. Watt
Q1988120,Pokemon Yellow,Pokémon Yellow
Q1988120,Pokemon Yellow: Special Pikachu Edition,Pokémon Yellow
Q1988120,Pokémon Yellow: Special Pikachu Edition,Pokémon Yellow
Q1988120,Pokémon Yellow Special Pikachu Edition,Pokémon Yellow
Q1988120,Pokémon Yellow Version: Special Pikachu Edition,Pokémon Yellow
Q150,(fr),French
Q150,fra,French
Q150,fr,French
Q150,French language,French
Q97,Atlantick Sea,Atlantic Ocean
Q97,the Atlantic,Atlantic Ocean
Q97,the Atlantick,Atlantic Ocean
